Date,Manufacturer,Category,Region,Production_Volume,Average_Price,GDP_Growth,Steel_Price,Oil_Price,Interest_Rate,US_Tariff_Rate,US_EV_Subsidy,EV_Share
2016-05-31,Volkswagen,Passenger_Cars,Europe,41048,34402.78,0.0378,732.11,90.97,0.0149,0.025,7500,0.1417
2016-05-31,Volkswagen,Passenger_Cars,Asia_Pacific,50886,31379.52,0.0285,755.49,85.12,0.0193,0.025,7500,0.1417
2016-05-31,Volkswagen,Passenger_Cars,China,42995,32171.37,0.0339,732.86,104.73,0.0193,0.025,7500,0.1417
2016-05-31,Volkswagen,Commercial_Vehicles,North_America,10369,60961.34,0.035,773.49,77.6,0.0166,0.025,7500,0.1417
2016-05-31,Volkswagen,Commercial_Vehicles,Europe,11799,57174.16,0.0241,760.43,93.26,0.0092,0.025,7500,0.1417
2016-05-31,Volkswagen,Commercial_Vehicles,Asia_Pacific,13278,59311.78,0.0379,722.37,86.17,0.0167,0.025,7500,0.1417
2016-05-31,Volkswagen,Commercial_Vehicles,China,14088,57997.89,0.024,741.08,99.97,0.0165,0.025,7500,0.1417
2016-05-31,Volkswagen,Electric_Vehicles,North_America,6493,54966.07,0.0309,727.52,94.36,0.015,0.025,7500,0.1417
2016-05-31,Volkswagen,Electric_Vehicles,Europe,7260,50926.97,0.031,716.47,79.54,0.0171,0.025,7500,0.1417
2016-05-31,Volkswagen,Electric_Vehicles,Asia_Pacific,7522,53212.82,0.0377,702.45,83.78,0.0199,0.025,7500,0.1417
2016-05-31,Volkswagen,Electric_Vehicles,China,9575,51044.33,0.0346,718.9,95.06,0.0247,0.025,7500,0.1417
2016-05-31,Ford,Passenger_Cars,North_America,27832,27223.74,0.0312,711.53,92.62,0.0175,0.025,7500,0.1417
2016-05-31,Ford,Passenger_Cars,Europe,26597,28328.99,0.0256,694.68,80.18,0.0257,0.025,7500,0.1417
2016-05-31,Ford,Passenger_Cars,Asia_Pacific,36602,29002.7,0.0334,759.41,98.95,0.0124,0.025,7500,0.1417
2016-05-31,Ford,Passenger_Cars,China,42798,27574.81,0.0288,767.01,77.69,0.0216,0.025,7500,0.1417
2016-05-31,Ford,Commercial_Vehicles,North_America,8838,53665.93,0.0216,723.78,90.73,0.019,0.025,7500,0.1417
2016-05-31,Ford,Commercial_Vehicles,Europe,9313,45939.84,0.029,713.75,89.39,0.0173,0.025,7500,0.1417
2016-05-31,Ford,Commercial_Vehicles,Asia_Pacific,10940,49651.2,0.0259,689.04,73.61,0.0243,0.025,7500,0.1417
2016-05-31,Ford,Commercial_Vehicles,China,12077,48419.45,0.0348,711.59,77.38,0.0122,0.025,7500,0.1417
2016-05-31,Ford,Electric_Vehicles,North_America,4836,43150.0,0.0278,723.58,85.79,0.0175,0.025,7500,0.1417
2016-05-31,Ford,Electric_Vehicles,Europe,5932,43150.65,0.0289,745.83,105.42,0.0252,0.025,7500,0.1417
2016-05-31,Ford,Electric_Vehicles,Asia_Pacific,5917,45145.63,0.0309,770.6,93.42,0.0086,0.025,7500,0.1417
2016-05-31,Ford,Electric_Vehicles,China,7577,44231.27,0.0259,730.65,77.83,0.0075,0.025,7500,0.1417
2016-05-31,Hyundai-Kia,Passenger_Cars,North_America,25967,24589.85,0.0294,742.91,69.52,0.0157,0.025,7500,0.1417
2016-05-31,Hyundai-Kia,Passenger_Cars,Europe,25880,25395.89,0.03,739.61,77.97,0.0194,0.025,7500,0.1417
2016-05-31,Hyundai-Kia,Passenger_Cars,Asia_Pacific,33394,26304.61,0.0364,767.2,75.81,0.0182,0.025,7500,0.1417
2016-05-31,Hyundai-Kia,Passenger_Cars,China,36853,25280.59,0.0273,720.36,109.16,0.018,0.025,7500,0.1417
2016-05-31,Hyundai-Kia,Commercial_Vehicles,North_America,7283,47773.05,0.0339,756.66,91.03,0.0233,0.025,7500,0.1417
2016-05-31,Hyundai-Kia,Commercial_Vehicles,Europe,7845,44786.8,0.0403,714.69,73.22,0.0258,0.025,7500,0.1417
2016-05-31,Hyundai-Kia,Commercial_Vehicles,Asia_Pacific,10490,46225.68,0.035,712.79,94.82,0.0184,0.025,7500,0.1417
2016-05-31,Hyundai-Kia,Commercial_Vehicles,China,10374,45025.71,0.0216,776.03,82.01,0.0209,0.025,7500,0.1417
2016-05-31,Hyundai-Kia,Electric_Vehicles,North_America,4200,40875.86,0.0327,722.22,82.07,0.0106,0.025,7500,0.1417
2016-05-31,Hyundai-Kia,Electric_Vehicles,Europe,4955,39491.81,0.034,705.88,80.11,0.0179,0.025,7500,0.1417
2016-05-31,Hyundai-Kia,Electric_Vehicles,Asia_Pacific,6837,40377.44,0.0405,744.32,80.84,0.0184,0.025,7500,0.1417
2016-05-31,Hyundai-Kia,Electric_Vehicles,China,6101,37606.42,0.0335,735.28,86.66,0.0145,0.025,7500,0.1417
2016-05-31,Stellantis,Passenger_Cars,North_America,20246,29940.61,0.0401,733.55,74.63,0.0115,0.025,7500,0.1417
2016-05-31,Stellantis,Passenger_Cars,Europe,24424,30269.44,0.0316,747.43,98.11,0.0169,0.025,7500,0.1417
2016-05-31,Stellantis,Passenger_Cars,Asia_Pacific,31975,28401.73,0.0257,760.6,90.54,0.017,0.025,7500,0.1417
2016-05-31,Stellantis,Passenger_Cars,China,32410,30074.95,0.0278,761.07,90.17,0.0282,0.025,7500,0.1417
2016-05-31,Stellantis,Commercial_Vehicles,North_America,6424,54513.04,0.0248,768.4,81.81,0.0164,0.025,7500,0.1417
2016-05-31,Stellantis,Commercial_Vehicles,Europe,7741,56434.58,0.0306,714.79,99.04,0.0132,0.025,7500,0.1417
2016-05-31,Stellantis,Commercial_Vehicles,Asia_Pacific,9798,54655.09,0.0359,716.65,96.73,0.028,0.025,7500,0.1417
2016-05-31,Stellantis,Commercial_Vehicles,China,11689,53489.71,0.0266,693.84,83.0,0.0077,0.025,7500,0.1417
2016-05-31,Stellantis,Electric_Vehicles,North_America,4027,46912.53,0.0239,710.83,90.66,0.0255,0.025,7500,0.1417
2016-05-31,Stellantis,Electric_Vehicles,Europe,4735,48749.47,0.0256,758.91,67.69,0.0218,0.025,7500,0.1417
2016-05-31,Stellantis,Electric_Vehicles,Asia_Pacific,6191,48038.66,0.0323,752.65,91.97,0.0178,0.025,7500,0.1417
2016-05-31,Stellantis,Electric_Vehicles,China,7454,45913.67,0.0332,653.15,68.2,0.0207,0.025,7500,0.1417
2016-05-31,GM,Passenger_Cars,North_America,26858,28386.97,0.0308,740.51,84.79,0.0264,0.025,7500,0.1417
2016-05-31,GM,Passenger_Cars,Europe,29652,28369.06,0.024,717.13,95.49,0.0303,0.025,7500,0.1417
2016-05-31,GM,Passenger_Cars,Asia_Pacific,34538,26465.9,0.0345,743.89,83.82,0.0089,0.025,7500,0.1417
2016-05-31,GM,Passenger_Cars,China,37184,29646.55,0.0293,765.11,56.51,0.0182,0.025,7500,0.1417
2016-05-31,GM,Commercial_Vehicles,North_America,8153,50270.31,0.0306,758.06,81.71,0.0206,0.025,7500,0.1417
2016-05-31,GM,Commercial_Vehicles,Europe,9761,50529.39,0.0326,671.49,91.25,0.0272,0.025,7500,0.1417
2016-05-31,GM,Commercial_Vehicles,Asia_Pacific,11127,51970.62,0.0263,721.9,90.01,0.0239,0.025,7500,0.1417
2016-05-31,GM,Commercial_Vehicles,China,14856,52049.54,0.0225,716.05,79.37,0.0206,0.025,7500,0.1417
2016-05-31,GM,Electric_Vehicles,North_America,5116,46714.65,0.0352,702.92,81.72,0.0264,0.025,7500,0.1417
2016-05-31,GM,Electric_Vehicles,Europe,6049,45415.51,0.0251,739.36,89.23,0.0211,0.025,7500,0.1417
2016-05-31,GM,Electric_Vehicles,Asia_Pacific,6530,44322.59,0.038,713.45,79.63,0.0144,0.025,7500,0.1417
2016-05-31,GM,Electric_Vehicles,China,8562,43008.54,0.0305,700.15,102.2,0.0079,0.025,7500,0.1417
2016-06-30,Toyota,Passenger_Cars,North_America,28172,31590.89,0.0315,701.52,92.84,0.0171,0.025,7500,0.1417
2016-06-30,Toyota,Passenger_Cars,Europe,37676,30341.76,0.0388,735.66,111.26,0.0197,0.025,7500,0.1417
2016-06-30,Toyota,Passenger_Cars,Asia_Pacific,47664,31238.08,0.0291,751.14,104.92,0.0192,0.025,7500,0.1417
2016-06-30,Toyota,Passenger_Cars,China,51883,31004.95,0.0337,752.9,87.9,0.0124,0.025,7500,0.1417
2016-06-30,Toyota,Commercial_Vehicles,North_America,11171,58314.43,0.0292,768.88,73.88,0.0213,0.025,7500,0.1417
2016-06-30,Toyota,Commercial_Vehicles,Europe,13032,56232.66,0.0303,691.82,94.14,0.0177,0.025,7500,0.1417
2016-06-30,Toyota,Commercial_Vehicles,Asia_Pacific,14408,57029.15,0.0264,719.22,87.58,0.0241,0.025,7500,0.1417
2016-06-30,Toyota,Commercial_Vehicles,China,13712,56252.26,0.0303,754.94,92.3,0.0123,0.025,7500,0.1417
2016-06-30,Toyota,Electric_Vehicles,North_America,6866,50444.0,0.0366,701.81,85.66,0.0174,0.025,7500,0.1417
2016-06-30,Toyota,Electric_Vehicles,Europe,7687,49389.75,0.0365,708.29,96.72,0.0153,0.025,7500,0.1417
2016-06-30,Toyota,Electric_Vehicles,Asia_Pacific,10033,48498.68,0.0308,672.92,82.15,0.0198,0.025,7500,0.1417
2016-06-30,Toyota,Electric_Vehicles,China,9661,50284.27,0.0231,734.79,106.9,0.0183,0.025,7500,0.1417
2016-06-30,Volkswagen,Passenger_Cars,North_America,26988,30610.55,0.0343,677.48,101.46,0.0199,0.025,7500,0.1417
2016-06-30,Volkswagen,Passenger_Cars,Europe,37229,31837.25,0.0313,808.46,92.09,0.0211,0.025,7500,0.1417
2016-06-30,Volkswagen,Passenger_Cars,Asia_Pacific,47424,30708.98,0.0276,697.89,83.48,0.0212,0.025,7500,0.1417
2016-06-30,Volkswagen,Passenger_Cars,China,54424,32299.09,0.0374,765.74,89.45,0.0122,0.025,7500,0.1417
2016-06-30,Volkswagen,Commercial_Vehicles,North_America,8658,58987.1,0.0211,754.21,85.33,0.0155,0.025,7500,0.1417
2016-06-30,Volkswagen,Commercial_Vehicles,Europe,10601,61453.79,0.0279,750.73,88.76,0.023,0.025,7500,0.1417
2016-06-30,Volkswagen,Commercial_Vehicles,Asia_Pacific,9935,60261.01,0.0298,688.35,74.62,0.0269,0.025,7500,0.1417
2016-06-30,Volkswagen,Commercial_Vehicles,China,16183,57019.9,0.0246,740.18,95.11,0.0288,0.025,7500,0.1417
2016-06-30,Volkswagen,Electric_Vehicles,North_America,5646,50961.71,0.0325,761.04,90.25,0.0266,0.025,7500,0.1417
2016-06-30,Volkswagen,Electric_Vehicles,Europe,7286,53634.29,0.0305,760.39,108.58,0.0234,0.025,7500,0.1417
2016-06-30,Volkswagen,Electric_Vehicles,Asia_Pacific,7542,50814.1,0.0268,754.85,91.68,0.021,0.025,7500,0.1417
2016-06-30,Volkswagen,Electric_Vehicles,China,9035,51877.38,0.0354,767.37,63.42,0.0112,0.025,7500,0.1417
2016-06-30,Ford,Passenger_Cars,North_America,25533,29378.31,0.0393,808.88,92.77,0.0138,0.025,7500,0.1417
2016-06-30,Ford,Passenger_Cars,Europe,31750,27597.99,0.0266,701.06,89.56,0.0184,0.025,7500,0.1417
2016-06-30,Ford,Passenger_Cars,Asia_Pacific,34317,27701.98,0.038,720.29,99.22,0.0238,0.025,7500,0.1417
2016-06-30,Ford,Passenger_Cars,China,41994,28506.04,0.0304,731.03,95.84,0.0172,0.025,7500,0.1417
2016-06-30,Ford,Commercial_Vehicles,North_America,7384,48387.53,0.0409,720.96,90.29,0.0184,0.025,7500,0.1417
2016-06-30,Ford,Commercial_Vehicles,Europe,8920,50340.81,0.0292,722.78,87.24,0.0218,0.025,7500,0.1417
2016-06-30,Ford,Commercial_Vehicles,Asia_Pacific,9378,48501.05,0.0292,720.7,89.89,0.0195,0.025,7500,0.1417
2016-06-30,Ford,Commercial_Vehicles,China,10735,53065.04,0.0443,745.12,88.51,0.0145,0.025,7500,0.1417
2016-06-30,Ford,Electric_Vehicles,North_America,5002,44450.98,0.0334,741.98,91.81,0.0272,0.025,7500,0.1417
2016-06-30,Ford,Electric_Vehicles,Europe,6135,45400.57,0.0298,714.64,86.17,0.0219,0.025,7500,0.1417
2016-06-30,Ford,Electric_Vehicles,Asia_Pacific,6321,44604.59,0.0373,759.7,97.92,0.0141,0.025,7500,0.1417
2016-06-30,Ford,Electric_Vehicles,China,7859,42917.47,0.0331,791.44,71.28,0.0209,0.025,7500,0.1417
2016-06-30,Hyundai-Kia,Passenger_Cars,North_America,26104,26350.62,0.027,719.62,96.09,0.0199,0.025,7500,0.1417
2016-06-30,Hyundai-Kia,Passenger_Cars,Europe,29214,25097.37,0.0344,772.22,103.48,0.0255,0.025,7500,0.1417
2016-06-30,Hyundai-Kia,Passenger_Cars,Asia_Pacific,35031,25167.0,0.027,744.89,97.47,0.02,0.025,7500,0.1417
2016-06-30,Hyundai-Kia,Passenger_Cars,China,36859,25533.55,0.0324,747.61,82.81,0.02,0.025,7500,0.1417
2016-06-30,Hyundai-Kia,Commercial_Vehicles,North_America,6935,45455.38,0.0259,761.17,90.41,0.0246,0.025,7500,0.1417
2016-06-30,Hyundai-Kia,Commercial_Vehicles,Europe,8143,49186.34,0.0249,746.05,98.57,0.0179,0.025,7500,0.1417
2016-06-30,Hyundai-Kia,Commercial_Vehicles,Asia_Pacific,8870,45761.93,0.0282,740.75,98.94,0.0245,0.025,7500,0.1417
2016-06-30,Hyundai-Kia,Commercial_Vehicles,China,11691,43800.91,0.0347,752.52,78.97,0.0219,0.025,7500,0.1417
2016-06-30,Hyundai-Kia,Electric_Vehicles,North_America,4100,39133.55,0.0256,748.22,89.42,0.0131,0.025,7500,0.1417
2016-06-30,Hyundai-Kia,Electric_Vehicles,Europe,5347,41029.31,0.0248,773.92,86.64,0.0204,0.025,7500,0.1417
2016-06-30,Hyundai-Kia,Electric_Vehicles,Asia_Pacific,5776,38485.39,0.0254,754.27,76.71,0.017,0.025,7500,0.1417
2016-06-30,Hyundai-Kia,Electric_Vehicles,China,6770,40928.55,0.032,763.08,98.12,0.0261,0.025,7500,0.1417
2016-06-30,Stellantis,Passenger_Cars,North_America,22005,29990.38,0.0379,766.39,81.1,0.0299,0.025,7500,0.1417
2016-06-30,Stellantis,Passenger_Cars,Europe,24515,28872.32,0.0298,793.66,80.87,0.0162,0.025,7500,0.1417
2016-06-30,Stellantis,Passenger_Cars,Asia_Pacific,24801,28687.42,0.0342,722.7,105.46,0.0179,0.025,7500,0.1417
2016-06-30,Stellantis,Passenger_Cars,China,35537,28417.05,0.0319,730.51,94.36,0.019,0.025,7500,0.1417
2016-06-30,Stellantis,Commercial_Vehicles,North_America,6651,51301.05,0.0335,748.74,91.38,0.0251,0.025,7500,0.1417
2016-06-30,Stellantis,Commercial_Vehicles,Europe,7368,53218.8,0.0315,752.4,94.88,0.02,0.025,7500,0.1417
2016-06-30,Stellantis,Commercial_Vehicles,Asia_Pacific,8540,54622.91,0.0452,729.34,81.32,0.0188,0.025,7500,0.1417
2016-06-30,Stellantis,Commercial_Vehicles,China,9292,55492.1,0.0233,802.88,77.64,0.0221,0.025,7500,0.1417
2016-06-30,Stellantis,Electric_Vehicles,North_America,3789,47332.43,0.0209,743.04,98.34,0.0226,0.025,7500,0.1417
2016-06-30,Stellantis,Electric_Vehicles,Europe,4664,49267.26,0.0314,722.19,95.04,0.0182,0.025,7500,0.1417
2016-06-30,Stellantis,Electric_Vehicles,Asia_Pacific,5840,46517.11,0.034,694.44,74.26,0.0169,0.025,7500,0.1417
2016-06-30,Stellantis,Electric_Vehicles,China,5574,47425.33,0.0244,721.56,83.3,0.0211,0.025,7500,0.1417
2016-06-30,GM,Passenger_Cars,North_America,26874,27854.83,0.0242,796.83,67.24,0.0233,0.025,7500,0.1417
2016-06-30,GM,Passenger_Cars,Europe,31212,28485.96,0.0285,722.21,82.44,0.0113,0.025,7500,0.1417
2016-06-30,GM,Passenger_Cars,Asia_Pacific,36140,28215.93,0.023,729.42,83.92,0.0161,0.025,7500,0.1417
2016-06-30,GM,Passenger_Cars,China,37379,26819.92,0.0257,697.73,103.38,0.0183,0.025,7500,0.1417
2016-06-30,GM,Commercial_Vehicles,North_America,7544,50663.5,0.0276,748.2,98.81,0.0265,0.025,7500,0.1417
2016-06-30,GM,Commercial_Vehicles,Europe,10084,49658.75,0.033,768.15,74.34,0.0324,0.025,7500,0.1417
2016-06-30,GM,Commercial_Vehicles,Asia_Pacific,11778,49181.66,0.0297,745.81,108.89,0.0243,0.025,7500,0.1417
2016-06-30,GM,Commercial_Vehicles,China,17015,49558.1,0.0276,734.81,93.32,0.0214,0.025,7500,0.1417
2016-06-30,GM,Electric_Vehicles,North_America,4078,45956.72,0.0343,710.59,96.43,0.0217,0.025,7500,0.1417
2016-06-30,GM,Electric_Vehicles,Europe,6171,42396.58,0.0335,730.59,103.31,0.0173,0.025,7500,0.1417
2016-06-30,GM,Electric_Vehicles,Asia_Pacific,7395,45243.41,0.0269,729.51,87.73,0.0188,0.025,7500,0.1417
2016-06-30,GM,Electric_Vehicles,China,6489,43539.09,0.0335,712.86,95.87,0.0184,0.025,7500,0.1417
2016-07-31,Toyota,Passenger_Cars,North_America,32344,30561.82,0.0256,741.17,91.02,0.026,0.025,7500,0.1417
2016-07-31,Toyota,Passenger_Cars,Europe,39652,30224.24,0.0291,756.25,102.11,0.0256,0.025,7500,0.1417
2016-07-31,Toyota,Passenger_Cars,Asia_Pacific,43232,32434.84,0.022,776.82,100.94,0.0203,0.025,7500,0.1417
2016-07-31,Toyota,Passenger_Cars,China,54811,29794.55,0.0278,743.74,79.72,0.0183,0.025,7500,0.1417
2016-07-31,Toyota,Commercial_Vehicles,North_America,9229,56110.52,0.0288,741.55,95.14,0.016,0.025,7500,0.1417
2016-07-31,Toyota,Commercial_Vehicles,Europe,10636,56452.59,0.0299,788.28,89.07,0.0112,0.025,7500,0.1417
2016-07-31,Toyota,Commercial_Vehicles,Asia_Pacific,10658,58353.73,0.0361,742.42,104.78,0.0242,0.025,7500,0.1417
2016-07-31,Toyota,Commercial_Vehicles,China,16268,56746.51,0.0296,772.38,66.66,0.0249,0.025,7500,0.1417
2016-07-31,Toyota,Electric_Vehicles,North_America,5530,47438.26,0.0357,722.17,76.2,0.0283,0.025,7500,0.1417
2016-07-31,Toyota,Electric_Vehicles,Europe,7485,51757.89,0.0355,708.16,75.85,0.0218,0.025,7500,0.1417
2016-07-31,Toyota,Electric_Vehicles,Asia_Pacific,7467,52198.66,0.0239,722.32,84.22,0.0226,0.025,7500,0.1417
2016-07-31,Toyota,Electric_Vehicles,China,9811,48449.77,0.0277,728.27,84.0,0.0207,0.025,7500,0.1417
2016-07-31,Volkswagen,Passenger_Cars,North_America,27619,32978.55,0.0285,754.8,93.52,0.0204,0.025,7500,0.1417
2016-07-31,Volkswagen,Passenger_Cars,Europe,32884,31696.33,0.0322,678.51,90.57,0.0206,0.025,7500,0.1417
2016-07-31,Volkswagen,Passenger_Cars,Asia_Pacific,40125,31202.67,0.0247,721.66,86.54,0.0135,0.025,7500,0.1417
2016-07-31,Volkswagen,Passenger_Cars,China,48978,32708.55,0.0196,739.24,88.02,0.0203,0.025,7500,0.1417
2016-07-31,Volkswagen,Commercial_Vehicles,North_America,9782,56743.57,0.0265,709.19,93.4,0.0317,0.025,7500,0.1417
2016-07-31,Volkswagen,Commercial_Vehicles,Europe,11329,58840.56,0.0256,743.55,94.75,0.0261,0.025,7500,0.1417
2016-07-31,Volkswagen,Commercial_Vehicles,Asia_Pacific,12224,55855.31,0.0229,761.56,90.7,0.0253,0.025,7500,0.1417
2016-07-31,Volkswagen,Commercial_Vehicles,China,12668,57855.18,0.0306,745.41,98.89,0.0208,0.025,7500,0.1417
2016-07-31,Volkswagen,Electric_Vehicles,North_America,5953,51322.64,0.0326,785.59,100.66,0.0167,0.025,7500,0.1417
2016-07-31,Volkswagen,Electric_Vehicles,Europe,6511,52190.91,0.0303,773.94,79.59,0.0121,0.025,7500,0.1417
2016-07-31,Volkswagen,Electric_Vehicles,Asia_Pacific,7178,51593.21,0.0267,786.31,92.08,0.0099,0.025,7500,0.1417
2016-07-31,Volkswagen,Electric_Vehicles,China,7090,52068.91,0.0235,787.17,94.86,0.0161,0.025,7500,0.1417
2016-07-31,Ford,Passenger_Cars,North_America,24273,28709.64,0.0346,733.58,81.09,0.0199,0.025,7500,0.1417
2016-07-31,Ford,Passenger_Cars,Europe,29619,27163.57,0.0339,716.31,87.04,0.0228,0.025,7500,0.1417
2016-07-31,Ford,Passenger_Cars,Asia_Pacific,33040,29261.94,0.0299,717.87,87.55,0.0167,0.025,7500,0.1417
2016-07-31,Ford,Passenger_Cars,China,37929,28320.73,0.0337,750.3,101.01,0.0199,0.025,7500,0.1417
2016-07-31,Ford,Commercial_Vehicles,North_America,7656,50507.31,0.024,755.04,83.72,0.0291,0.025,7500,0.1417
2016-07-31,Ford,Commercial_Vehicles,Europe,7989,50105.53,0.0263,754.85,98.09,0.0271,0.025,7500,0.1417
2016-07-31,Ford,Commercial_Vehicles,Asia_Pacific,9398,53286.14,0.0361,763.62,83.37,0.0239,0.025,7500,0.1417
2016-07-31,Ford,Commercial_Vehicles,China,11069,51609.54,0.0304,735.42,87.34,0.0213,0.025,7500,0.1417
2016-07-31,Ford,Electric_Vehicles,North_America,4315,47168.74,0.0332,726.44,81.94,0.0146,0.025,7500,0.1417
2016-07-31,Ford,Electric_Vehicles,Europe,5320,44686.61,0.0383,802.94,85.49,0.0249,0.025,7500,0.1417
2016-07-31,Ford,Electric_Vehicles,Asia_Pacific,5708,43097.24,0.0375,749.92,92.12,0.0141,0.025,7500,0.1417
2016-07-31,Ford,Electric_Vehicles,China,7627,47132.31,0.031,681.69,99.7,0.022,0.025,7500,0.1417
2016-07-31,Hyundai-Kia,Passenger_Cars,North_America,20791,26413.27,0.0285,711.21,92.04,0.0219,0.025,7500,0.1417
2016-07-31,Hyundai-Kia,Passenger_Cars,Europe,21422,25676.32,0.0308,758.01,102.45,0.0256,0.025,7500,0.1417
2016-07-31,Hyundai-Kia,Passenger_Cars,Asia_Pacific,25631,24669.33,0.0281,726.73,81.2,0.0211,0.025,7500,0.1417
2016-07-31,Hyundai-Kia,Passenger_Cars,China,34974,24723.84,0.0266,751.63,74.5,0.0228,0.025,7500,0.1417
2016-07-31,Hyundai-Kia,Commercial_Vehicles,North_America,7112,46738.8,0.0346,791.5,89.19,0.0234,0.025,7500,0.1417
2016-07-31,Hyundai-Kia,Commercial_Vehicles,Europe,7331,45177.29,0.0315,770.21,87.37,0.026,0.025,7500,0.1417
2016-07-31,Hyundai-Kia,Commercial_Vehicles,Asia_Pacific,8302,47971.95,0.0202,782.93,83.26,0.0206,0.025,7500,0.1417
2016-07-31,Hyundai-Kia,Commercial_Vehicles,China,10016,43086.44,0.0302,733.76,96.8,0.013,0.025,7500,0.1417
2016-07-31,Hyundai-Kia,Electric_Vehicles,North_America,4593,40013.55,0.0261,770.75,83.15,0.025,0.025,7500,0.1417
2016-07-31,Hyundai-Kia,Electric_Vehicles,Europe,5195,39532.07,0.0199,752.16,92.73,0.0237,0.025,7500,0.1417
2016-07-31,Hyundai-Kia,Electric_Vehicles,Asia_Pacific,5172,42356.43,0.0303,727.49,95.98,0.0128,0.025,7500,0.1417
2016-07-31,Hyundai-Kia,Electric_Vehicles,China,6922,41113.11,0.0192,780.78,89.48,0.025,0.025,7500,0.1417
2016-07-31,Stellantis,Passenger_Cars,North_America,17821,29141.11,0.0346,717.64,81.97,0.0269,0.025,7500,0.1417
2016-07-31,Stellantis,Passenger_Cars,Europe,27364,28644.86,0.0353,742.23,78.41,0.0265,0.025,7500,0.1417
2016-07-31,Stellantis,Passenger_Cars,Asia_Pacific,27994,28679.33,0.0394,764.03,107.71,0.0198,0.025,7500,0.1417
2016-07-31,Stellantis,Passenger_Cars,China,28494,29264.53,0.0275,768.24,91.51,0.0184,0.025,7500,0.1417
2016-07-31,Stellantis,Commercial_Vehicles,North_America,6640,53584.27,0.035,728.53,72.76,0.0242,0.025,7500,0.1417
2016-07-31,Stellantis,Commercial_Vehicles,Europe,7948,56314.0,0.0344,745.16,90.0,0.0177,0.025,7500,0.1417
2016-07-31,Stellantis,Commercial_Vehicles,Asia_Pacific,8298,53718.03,0.0279,738.7,100.39,0.0182,0.025,7500,0.1417
2016-07-31,Stellantis,Commercial_Vehicles,China,9932,53605.57,0.0415,719.69,88.66,0.0212,0.025,7500,0.1417
2016-07-31,Stellantis,Electric_Vehicles,North_America,3473,48200.36,0.0289,708.89,88.76,0.0187,0.025,7500,0.1417
2016-07-31,Stellantis,Electric_Vehicles,Europe,4258,47154.02,0.0324,748.55,103.37,0.0184,0.025,7500,0.1417
2016-07-31,Stellantis,Electric_Vehicles,Asia_Pacific,5034,47903.44,0.0304,749.04,86.91,0.0264,0.025,7500,0.1417
2016-07-31,Stellantis,Electric_Vehicles,China,5870,46845.67,0.0312,794.16,81.03,0.0201,0.025,7500,0.1417
2016-07-31,GM,Passenger_Cars,North_America,25953,29229.03,0.0374,738.65,90.0,0.0245,0.025,7500,0.1417
2016-07-31,GM,Passenger_Cars,Europe,33571,28013.14,0.0272,758.98,92.39,0.0204,0.025,7500,0.1417
2016-07-31,GM,Passenger_Cars,Asia_Pacific,36329,28948.91,0.0304,738.54,99.72,0.0072,0.025,7500,0.1417
2016-07-31,GM,Passenger_Cars,China,43058,28646.88,0.0264,744.59,102.0,0.0235,0.025,7500,0.1417
2016-07-31,GM,Commercial_Vehicles,North_America,7574,51684.84,0.0358,788.74,104.34,0.0226,0.025,7500,0.1417
2016-07-31,GM,Commercial_Vehicles,Europe,8652,51431.32,0.0293,690.96,84.92,0.0242,0.025,7500,0.1417
2016-07-31,GM,Commercial_Vehicles,Asia_Pacific,12331,47777.26,0.0301,709.93,101.79,0.0237,0.025,7500,0.1417
2016-07-31,GM,Commercial_Vehicles,China,13407,51637.81,0.023,732.26,98.16,0.0189,0.025,7500,0.1417
2016-07-31,GM,Electric_Vehicles,North_America,4337,43490.34,0.0304,760.7,88.11,0.0231,0.025,7500,0.1417
2016-07-31,GM,Electric_Vehicles,Europe,6770,44820.34,0.0281,741.99,97.18,0.0156,0.025,7500,0.1417
2016-07-31,GM,Electric_Vehicles,Asia_Pacific,6656,43749.13,0.0431,752.29,75.74,0.0195,0.025,7500,0.1417
2016-07-31,GM,Electric_Vehicles,China,8238,46369.04,0.0307,772.69,101.05,0.0198,0.025,7500,0.1417
2016-08-31,Toyota,Passenger_Cars,North_America,32623,29842.61,0.0317,724.66,80.55,0.0189,0.025,7500,0.1417
2016-08-31,Toyota,Passenger_Cars,Europe,36823,31418.02,0.037,736.18,83.85,0.0221,0.025,7500,0.1417
2016-08-31,Toyota,Passenger_Cars,Asia_Pacific,44979,32272.67,0.0197,759.6,100.27,0.0283,0.025,7500,0.1417
2016-08-31,Toyota,Passenger_Cars,China,46646,30882.81,0.0285,739.26,100.33,0.0276,0.025,7500,0.1417
2016-08-31,Toyota,Commercial_Vehicles,North_America,9337,58327.33,0.0287,770.78,112.62,0.0195,0.025,7500,0.1417
2016-08-31,Toyota,Commercial_Vehicles,Europe,10991,56089.87,0.0208,746.13,88.62,0.0255,0.025,7500,0.1417
2016-08-31,Toyota,Commercial_Vehicles,Asia_Pacific,13828,53541.66,0.0338,732.0,82.0,0.0265,0.025,7500,0.1417
2016-08-31,Toyota,Commercial_Vehicles,China,14914,53437.62,0.0284,733.75,82.0,0.0369,0.025,7500,0.1417
2016-08-31,Toyota,Electric_Vehicles,North_America,5285,50068.82,0.0273,716.63,72.43,0.0164,0.025,7500,0.1417
